"city","type","date","rate_low","rate_high","gold_rate","url","issue"
"Amsterdam","",1860-12-24,41.625,41.75,1,"http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA589",1860-09-25
"Amsterdam","",1860-12-24,41.625,41.375,1,"http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA589",1860-10-20
"Amsterdam","",1860-12-24,40.5,40.75,1,"http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA589",1860-11-24
"Amsterdam","",1860-12-24,40,40.25,1,"http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA589",1860-12-24
"Amsterdam","",1861-04-25,40.5,40.75,1,"http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA918",1861-01-24
"Amsterdam","",1861-04-25,40,40.75,1,"http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA918",1861-02-22
"Amsterdam","",1861-04-25,40,40.75,1,"http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA918",1861-03-23
"Amsterdam","",1861-04-25,39.5,40,1,"http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA918",1861-04-20
"Amsterdam","",1861-08-24,39,40,1,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA239",1861-05-22
"Amsterdam","",1861-08-24,39,39.75,1,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA239",1861-06-24
"Amsterdam","",1861-08-24,40.75,41,1,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA239",1861-07-24
"Amsterdam","",1861-08-24,39.625,40.25,1,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA239",1861-08-24
"Amsterdam","",1861-12-28,39.5,40,1,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA559",1861-09-24
"Amsterdam","",1861-12-28,40.125,40.25,1,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA559",1861-10-24
"Amsterdam","",1861-12-28,40.625,40.75,1,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA559",1861-11-21
"Amsterdam","",1861-12-28,41.5,41.75,1,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA559",1861-12-24
"Amsterdam","",1862-04-24,42.3377921389389,42.8300920475312,0.984599817184626,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA909",1862-01-24
"Amsterdam","",1862-04-24,43.0762420018274,42.3377921389389,0.984599817184626,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA909",1862-02-22
"Amsterdam","",1862-04-24,43.0762420018274,42.3377921389389,0.984599817184626,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA909",1862-03-24
"Amsterdam","",1862-04-24,41.8454922303466,42.3377921389389,0.984599817184626,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA909",1862-04-22
"Amsterdam","",1862-08-23,37.0127564444004,37.2292053124963,0.865795472383634,"http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA239",1862-05-22
"Amsterdam","",1862-08-23,37.878551916784,38.5278985210717,0.865795472383634,"http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA239",1862-06-22
"Amsterdam","",1862-08-23,41.9910804106063,42.8568758829899,0.865795472383634,"http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA239",1862-07-23
"Amsterdam","",1862-08-23,40.9088360701267,41.3417338063185,0.865795472383634,"http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA239",1862-08-23
"Amsterdam","",1862-11-24,36.7990928583844,37.5657406262674,0.766647767883009,"http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA478",1862-09-23
"Amsterdam","",1862-11-24,41.015655581741,42.1656272335655,0.766647767883009,"http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA478",1862-10-23
"Amsterdam","",1862-11-24,42.1656272335655,42.3572891755363,0.766647767883009,"http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA478",1862-11-24
"Amsterdam","",1863-01-24,37.0362884781602,37.3714585096367,0.670340062953125,"http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA656",1863-12-24
"Amsterdam","",1863-01-24,40.2204037771875,40.8907438401406,0.670340062953125,"http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA656",1863-01-24
"Bremen","",1859-05-26,79.75,80,1,"http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA327",1859-09-26
"Bremen","",1859-06-26,80.5,80.5,1,"http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA327",1859-09-26
"Bremen","",1859-07-26,79.5,79.75,1,"http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA327",1859-09-26
"Bremen","",1859-08-26,79.24,79.5,1,"http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA327",1859-09-26
"Bremen","",1859-09-26,79.25,79.5,1,"http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA575",1859-12-27
"Bremen","",1859-10-26,79.75,79.5,1,"http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA575",1859-12-27
"Bremen","",1859-11-26,79.75,79.875,1,"http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA575",1859-12-27
"Bremen","",1859-12-26,79.5,79.625,1,"http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA575",1859-12-27
"Bremen","",1860-04-24,78.875,79,1,"http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA918",1860-01-22
"Bremen","",1860-04-24,78.75,78.875,1,"http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA918",1860-02-22
"Bremen","",1860-04-24,78.5,78.75,1,"http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA918",1860-03-24
"Bremen","",1860-04-24,78.75,79,1,"http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA918",1860-04-24
"Bremen","",1860-08-25,78.75,79,1,"http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA253",1860-05-25
"Bremen","",1860-08-25,78.75,79,1,"http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA253",1860-06-25
"Bremen","",1860-08-25,79.25,79.5,1,"http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA253",1860-07-24
"Bremen","",1860-08-25,79.5,79.75,1,"http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA253",1860-08-24
"Bremen","",1860-12-24,79.5,79.625,1,"http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA589",1860-09-25
"Bremen","",1860-12-24,78.75,79,1,"http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA589",1860-10-20
"Bremen","",1860-12-24,76,76.5,1,"http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA589",1860-11-24
"Bremen","",1860-12-24,76,76.25,1,"http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA589",1860-12-24
"Bremen","",1861-04-25,76.5,76.75,1,"http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA918",1861-01-24
"Bremen","",1861-04-25,76.75,77,1,"http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA918",1861-02-22
"Bremen","",1861-04-25,77.5,78,1,"http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA918",1861-03-23
"Bremen","",1861-04-25,76.75,77,1,"http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA918",1861-04-20
"Bremen","",1861-08-24,77,78,1,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA239",1861-05-22
"Bremen","",1861-08-24,75.25,76.25,1,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA239",1861-06-24
"Bremen","",1861-08-24,77.75,78,1,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA239",1861-07-24
"Bremen","",1861-08-24,75.5,77,1,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA239",1861-08-24
"Bremen","",1861-12-28,76.5,77.5,1,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA559",1861-09-24
"Bremen","",1861-12-28,77.25,77.5,1,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA559",1861-10-24
"Bremen","",1861-12-28,79.25,79.5,1,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA559",1861-11-21
"Bremen","",1861-12-28,80,80.5,1,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA559",1861-12-24
"Bremen","",1862-04-24,80.244885100547,80.7371850091393,0.984599817184626,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA909",1862-01-24
"Bremen","",1862-04-24,81.721784826324,81.9679347806201,0.984599817184626,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA909",1862-02-22
"Bremen","",1862-04-24,79.2602852833624,79.7525851919547,0.984599817184626,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA909",1862-03-24
"Bremen","",1862-04-24,79.7525851919547,79.9987351462509,0.984599817184626,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA909",1862-04-22
"Bremen","",1862-08-23,70.995228735458,71.2116776035539,0.865795472383634,"http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA239",1862-05-22
"Bremen","",1862-08-23,72.7268196802253,73.376166284513,0.865795472383634,"http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA239",1862-06-22
"Bremen","",1862-08-23,80.0860811954862,81.8176721402534,0.865795472383634,"http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA239",1862-07-23
"Bremen","",1862-08-23,78.5709391188148,79.6531834592943,0.865795472383634,"http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA239",1862-08-23
"Bremen","",1862-11-24,70.5315946452368,71.2982424131198,0.766647767883009,"http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA478",1862-09-23
"Bremen","",1862-11-24,78.1980723240669,79.7313678598329,0.766647767883009,"http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA478",1862-10-23
"Bremen","",1862-11-24,80.4980156277159,80.8813395116575,0.766647767883009,"http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA478",1862-11-24
"Bremen","",1863-01-24,70.3857066100781,70.7208766415547,0.670340062953125,"http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA656",1863-12-24
"Bremen","",1863-01-24,77.0891072396094,78.4297873655156,0.670340062953125,"http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA656",1863-01-24
"Hamburg","",1859-05-26,37.5,37.75,1,"http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA327",1859-09-26
"Hamburg","",1859-06-26,37.625,37.75,1,"http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA327",1859-09-26
"Hamburg","",1859-07-26,37,37.25,1,"http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA327",1859-09-26
"Hamburg","",1859-08-26,37.125,37.25,1,"http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA327",1859-09-26
"Hamburg","",1859-09-26,37.125,37.25,1,"http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA575",1859-12-27
"Hamburg","",1859-10-26,35.875,37.5,1,"http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA575",1859-12-27
"Hamburg","",1859-11-26,37,37.5,1,"http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA575",1859-12-27
"Hamburg","",1859-12-26,36.75,36.78,1,"http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA575",1859-12-27
"Hamburg","",1860-04-24,36.625,36.75,1,"http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA918",1860-01-22
"Hamburg","",1860-04-24,36.375,36.75,1,"http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA918",1860-02-22
"Hamburg","",1860-04-24,36.375,36.75,1,"http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA918",1860-03-24
"Hamburg","",1860-04-24,36.75,36.875,1,"http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA918",1860-04-24
"Hamburg","",1860-08-25,37,37.125,1,"http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA253",1860-05-25
"Hamburg","",1860-08-25,36.75,37,1,"http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA253",1860-06-25
"Hamburg","",1860-08-25,37,37.125,1,"http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA253",1860-07-24
"Hamburg","",1860-08-25,37,37.125,1,"http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA253",1860-08-24
"Hamburg","",1860-12-24,36.875,37,1,"http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA589",1860-09-25
"Hamburg","",1860-12-24,36.5,36.75,1,"http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA589",1860-10-20
"Hamburg","",1860-12-24,38.5,38.5,1,"http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA589",1860-11-24
"Hamburg","",1860-12-24,35,35.5,1,"http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA589",1860-12-24
"Hamburg","",1861-04-25,35.5,36,1,"http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA918",1861-01-24
"Hamburg","",1861-04-25,35.5,35.75,1,"http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA918",1861-02-22
"Hamburg","",1861-04-25,36,36.25,1,"http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA918",1861-03-23
"Hamburg","",1861-04-25,35.5,35.75,1,"http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA918",1861-04-20
"Hamburg","",1861-08-24,35,35.75,1,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA239",1861-05-22
"Hamburg","",1861-08-24,34.75,35.25,1,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA239",1861-06-24
"Hamburg","",1861-08-24,35.75,36,1,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA239",1861-07-24
"Hamburg","",1861-08-24,35,35.5,1,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA239",1861-08-24
"Hamburg","",1861-12-28,35,35.5,1,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA559",1861-09-24
"Hamburg","",1861-12-28,35.5,35.75,1,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA559",1861-10-24
"Hamburg","",1861-12-28,35.75,36,1,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA559",1861-11-21
"Hamburg","",1861-12-28,36.75,37,1,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA559",1861-12-24
"Hamburg","",1862-04-24,37.4147930530158,37.9070929616081,0.984599817184626,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA909",1862-01-24
"Hamburg","",1862-04-24,37.1686430987196,37.4147930530158,0.984599817184626,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA909",1862-02-22
"Hamburg","",1862-04-24,36.4301932358312,36.6763431901273,0.984599817184626,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA909",1862-03-24
"Hamburg","",1862-04-24,36.6763431901273,36.7994181672754,0.984599817184626,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA909",1862-04-22
"Hamburg","",1862-08-23,32.6837790824822,32.9002279505781,0.865795472383634,"http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA239",1862-05-22
"Hamburg","",1862-08-23,33.7660234229617,34.1989211591535,0.865795472383634,"http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA239",1862-06-22
"Hamburg","",1862-08-23,37.6621030486881,38.5278985210717,0.865795472383634,"http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA239",1862-07-23
"Hamburg","",1862-08-23,36.7963075763045,37.2292053124963,0.865795472383634,"http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA239",1862-08-23
"Hamburg","",1862-11-24,32.1992062510864,32.9658540189694,0.766647767883009,"http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA478",1862-09-23
"Hamburg","",1862-11-24,36.0324450905014,37.5657406262674,0.766647767883009,"http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA478",1862-10-23
"Hamburg","",1862-11-24,33.1575159609401,33.3491779029109,0.766647767883009,"http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA478",1862-11-24
"Hamburg","",1863-01-24,32.3439080374883,33.0142481004414,0.670340062953125,"http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA656",1863-12-24
"Hamburg","",1863-01-24,35.8631933679922,36.5335334309453,0.670340062953125,"http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA656",1863-01-24
"Frankfort","",1861-12-28,40.25,40.5,1,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA559",1861-09-24
"Frankfort","",1861-12-28,40.25,43.375,1,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA559",1861-10-24
"Frankfort","",1861-12-28,41,41.5,1,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA559",1861-11-21
"Frankfort","",1861-12-28,41.75,41,1,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA559",1861-12-24
"Frankfort","",1862-04-24,42.3377921389389,42.5839420932351,0.984599817184626,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA909",1862-01-24
"Frankfort","",1862-04-24,42.5839420932351,42.8300920475312,0.984599817184626,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA909",1862-02-22
"Frankfort","",1862-04-24,41.8454922303466,42.0916421846428,0.984599817184626,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA909",1862-03-24
"Frankfort","",1862-04-24,41.8454922303466,42.0916421846428,0.984599817184626,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA909",1862-04-22
"Frankfort","",1862-08-23,37.0127564444004,37.2292053124963,0.865795472383634,"http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA239",1862-05-22
"Frankfort","",1862-08-23,38.6361229551197,38.7443473891676,0.865795472383634,"http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA239",1862-06-22
"Frankfort","",1862-08-23,42.2075292787022,42.640427014894,0.865795472383634,"http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA239",1862-07-23
"Frankfort","",1862-08-23,41.1252849382226,41.5581826744144,0.865795472383634,"http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA239",1862-08-23
"Frankfort","",1862-11-24,37.3740786842967,37.7574025682382,0.766647767883009,"http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA478",1862-09-23
"Frankfort","",1862-11-24,41.782303349624,42.548951117507,0.766647767883009,"http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA478",1862-10-23
"Frankfort","",1862-11-24,42.1656272335655,42.548951117507,0.766647767883009,"http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA478",1862-11-24
"Frankfort","",1863-01-24,37.0362884781602,37.3714585096367,0.670340062953125,"http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA656",1863-12-24
"Frankfort","",1863-01-24,41.5610839030937,42.2314239660469,0.670340062953125,"http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA656",1863-01-24
