"date","series","issue","url","notes","adjust_gold","adjust_paper","is_clean","gold_rate","price_paper","price_gold"
1863-02-14,"gold_low","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1,153.125,153.125
1863-02-14,"oneyr_new","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.55630364877539,,
1863-02-14,"oneyr_old","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.55630364877539,96,61.6846205273243
1863-02-14,"seven_thirties","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.55630364877539,102.25,65.7005463429053
1863-02-14,"sixes_1881_coup","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.55630364877539,96,61.6846205273243
1863-02-14,"sixes_1881_reg","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.55630364877539,94,60.3995242663383
1863-02-21,"aug_demand","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.62748922949155,162,99.5398292439766
1863-02-21,"fives_1874","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.62748922949155,91.25,56.0679593735362
1863-02-21,"gold_high","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1,164,164
1863-02-21,"gold_low","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1,153.5,153.5
1863-02-21,"oneyr_new","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.62748922949155,,
1863-02-21,"oneyr_old","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.62748922949155,95,58.3721220875171
1863-02-21,"seven_thirties","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.62748922949155,103.25,63.4412800582752
1863-02-21,"sixes_1881_coup","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.62748922949155,97.75,60.0618414111031
1863-02-21,"sixes_1881_reg","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.62748922949155,96.5,59.2937871731095
1863-02-28,"aug_demand","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.71999359278812,171,99.4189749990916
1863-02-28,"fives_1874","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.71999359278812,97,56.3955589176134
1863-02-28,"gold_high","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1,171.5,171.5
1863-02-28,"gold_low","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1,171,171
1863-02-28,"oneyr_new","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.71999359278812,,
1863-02-28,"oneyr_old","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.71999359278812,98.75,57.4130045681889
1863-02-28,"seven_thirties","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.71999359278812,105.25,61.1920884131836
1863-02-28,"sixes_1881_coup","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.71999359278812,102.25,59.4478958693399
1863-02-28,"sixes_1881_reg","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.71999359278812,100.25,58.2851008401107
1863-03-07,"aug_demand","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.55123383323574,153,98.6311648972068
1863-03-07,"fives_1874","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.55123383323574,94.75,61.0804109412441
1863-03-07,"gold_high","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1,153,153
1863-03-07,"gold_low","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1,152.5,152.5
1863-03-07,"oneyr_new","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.55123383323574,,
1863-03-07,"oneyr_old","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.55123383323574,98.5,63.4978414534305
1863-03-07,"seven_thirties","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.55123383323574,105,67.6880543412204
1863-03-07,"sixes_1881_coup","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.55123383323574,100.625,64.8677187436695
1863-03-07,"sixes_1881_reg","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.55123383323574,99.75,64.3036516241593
1863-03-14,"aug_demand","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.58253680777489,153,96.6802157449496
1863-03-14,"fives_1874","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.58253680777489,98,61.9258898235625
1863-03-14,"gold_high","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1,154.5,154.5
1863-03-14,"gold_low","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1,154.25,154.25
1863-03-14,"oneyr_new","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.58253680777489,,
1863-03-14,"oneyr_old","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.58253680777489,100,63.1896834934311
1863-03-14,"seven_thirties","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.58253680777489,106.5,67.2970129205041
1863-03-14,"sixes_1881_coup","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.58253680777489,104.25,65.8752450419019
1863-03-14,"sixes_1881_reg","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.58253680777489,104.125,65.7962579375351
1863-03-21,"aug_demand","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.5436944342153,,
1863-03-21,"fives_1874","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.5436944342153,96,62.1884732316206
1863-03-21,"gold_high","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1,154.5,154.5
1863-03-21,"gold_low","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1,154.25,154.25
1863-03-21,"oneyr_new","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.5436944342153,,
1863-03-21,"oneyr_old","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.5436944342153,100,64.7796596162715
1863-03-21,"seven_thirties","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.5436944342153,107,69.3142357894105
1863-03-21,"sixes_1881_coup","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.5436944342153,104.5,67.6947442990037
1863-03-21,"sixes_1881_reg","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.5436944342153,103.875,67.289871426402
1863-03-28,"aug_demand","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.42684555245146,,
1863-03-28,"fives_1874","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.42684555245146,96.25,67.4564950878063
1863-03-28,"gold_high","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1,141.25,141.25
1863-03-28,"gold_low","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1,141,141
1863-03-28,"oneyr_new","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.42684555245146,,
1863-03-28,"oneyr_old","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.42684555245146,100,70.0846702210975
1863-03-28,"seven_thirties","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.42684555245146,106.25,74.4649621099161
1863-03-28,"sixes_1881_coup","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.42684555245146,105,73.5889037321524
1863-03-28,"sixes_1881_reg","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.42684555245146,104.25,73.0632687054941
1863-04-04,"aug_demand","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.55002917837264,,
1863-04-04,"fives_1874","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.55002917837264,97.5,62.9020416908306
1863-04-04,"gold_high","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1,153.5,153.5
1863-04-04,"gold_low","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1,153,153
1863-04-04,"oneyr_new","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.55002917837264,,
1863-04-04,"oneyr_old","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.55002917837264,99,63.8697654091511
1863-04-04,"seven_thirties","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.55002917837264,104.625,67.4987293528529
1863-04-04,"sixes_1881_coup","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.55002917837264,105,67.740660282433
1863-04-04,"sixes_1881_reg","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.55002917837264,104.25,67.2567984232728
1863-04-11,"aug_demand","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.51495563737322,,
1863-04-11,"fives_1874","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.51495563737322,97.25,64.1932988669037
1863-04-11,"gold_high","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1,152.5,152.5
1863-04-11,"gold_low","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1,146,146
1863-04-11,"oneyr_new","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.51495563737322,,
1863-04-11,"oneyr_old","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.51495563737322,100.5,66.3385762069288
1863-04-11,"seven_thirties","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.51495563737322,105,69.3089602161942
1863-04-11,"sixes_1881_coup","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.51495563737322,105,69.3089602161942
1863-04-11,"sixes_1881_reg","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.51495563737322,104.5,68.9789175484981
1863-04-18,"aug_demand","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.51931082850246,,
1863-04-18,"fives_1874","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.51931082850246,96,63.186543661131
1863-04-18,"gold_high","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1,153.5,153.5
1863-04-18,"gold_low","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1,153,153
1863-04-18,"oneyr_new","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.51931082850246,,
1863-04-18,"oneyr_old","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.51931082850246,101,66.4775094768149
1863-04-18,"seven_thirties","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.51931082850246,105,69.110282129362
1863-04-18,"sixes_1881_coup","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.51931082850246,105,69.110282129362
1863-04-18,"sixes_1881_reg","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.51931082850246,104,68.4520889662252
1863-04-25,"aug_demand","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.52990306486795,,
1863-04-25,"fives_1874","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.52990306486795,96,62.7490735880618
1863-04-25,"gold_high","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1,151.5,151.5
1863-04-25,"gold_low","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1,151.25,151.25
1863-04-25,"oneyr_new","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.52990306486795,99.5,65.0368002292932
1863-04-25,"oneyr_old","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.52990306486795,102,66.6708906873157
1863-04-25,"seven_thirties","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.52990306486795,106,69.2854354201516
1863-04-25,"sixes_1881_coup","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.52990306486795,105,68.6317992369426
1863-04-25,"sixes_1881_reg","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.52990306486795,105,68.6317992369426
1863-05-02,"aug_demand","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.50184284050664,,
1863-05-02,"fives_1874","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.50184284050664,97.5,64.920241566094
1863-05-02,"gold_high","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1,150.75,150.75
1863-05-02,"gold_low","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1,150,150
1863-05-02,"oneyr_new","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.50184284050664,99.5,66.2519388289882
1863-05-02,"oneyr_old","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.50184284050664,102,67.916560407606
1863-05-02,"seven_thirties","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.50184284050664,106.5,70.9128792491181
1863-05-02,"sixes_1881_coup","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.50184284050664,106.5,70.9128792491181
1863-05-02,"sixes_1881_reg","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.50184284050664,105.5,70.2470306176709
1863-05-09,"aug_demand","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.49623470504633,,
1863-05-09,"fives_1874","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.49623470504633,97,64.8294012114874
1863-05-09,"gold_high","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1,152.5,152.5
1863-05-09,"gold_low","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1,152.25,152.25
1863-05-09,"oneyr_new","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.49623470504633,99.25,66.3331759818569
1863-05-09,"oneyr_old","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.49623470504633,101.5,67.8369507522265
1863-05-09,"seven_thirties","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.49623470504633,106,70.8445002929656
1863-05-09,"sixes_1881_coup","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.49623470504633,107,71.5128446353521
1863-05-09,"sixes_1881_reg","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.49623470504633,106,70.8445002929656
1863-05-16,"aug_demand","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.49992704532273,,
1863-05-16,"fives_1874","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.49992704532273,97.75,65.1698362962498
1863-05-16,"gold_high","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1,149.75,149.75
1863-05-16,"gold_low","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1,149,149
1863-05-16,"oneyr_new","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.49992704532273,99.625,66.4198970947712
1863-05-16,"oneyr_old","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.49992704532273,101.75,67.8366326664288
1863-05-16,"seven_thirties","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.49992704532273,107,71.3368029022888
1863-05-16,"sixes_1881_coup","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.49992704532273,108,72.0035019948335
1863-05-16,"sixes_1881_reg","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.49992704532273,108,72.0035019948335
1863-05-23,"aug_demand","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.48998825824893,,
1863-05-23,"fives_1874","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.48998825824893,97.75,65.6045438337067
1863-05-23,"gold_high","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1,149,149
1863-05-23,"gold_low","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1,148.75,148.75
1863-05-23,"oneyr_new","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.48998825824893,99.5,66.7790497335429
1863-05-23,"oneyr_old","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.48998825824893,101.5,68.1213421904985
1863-05-23,"seven_thirties","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.48998825824893,107.5,72.1482195613654
1863-05-23,"sixes_1881_coup","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.48998825824893,108.25,72.6515792327238
1863-05-23,"sixes_1881_reg","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.48998825824893,108.125,72.5676859541641
1863-05-30,"aug_demand","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.4505379346447,,
1863-05-30,"fives_1874","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.4505379346447,97.5,67.2164427219077
1863-05-30,"gold_high","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1,144.875,144.875
1863-05-30,"gold_low","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1,144.75,144.75
1863-05-30,"oneyr_new","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.4505379346447,99.5,68.5952415469725
1863-05-30,"oneyr_old","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.4505379346447,101.75,70.1463902251704
1863-05-30,"seven_thirties","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.4505379346447,107,73.7657371409654
1863-05-30,"sixes_1881_coup","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.4505379346447,108,74.4551365534978
1863-05-30,"sixes_1881_reg","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.4505379346447,108,74.4551365534978
1863-06-06,"aug_demand","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.4524333765014,,
1863-06-06,"fives_1874","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.4524333765014,99,68.1614741176422
1863-06-06,"gold_high","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1,146.125,146.125
1863-06-06,"gold_low","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1,146,146
1863-06-06,"oneyr_new","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.4524333765014,97.25,66.9565995751586
1863-06-06,"oneyr_old","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.4524333765014,101.75,70.0548483986878
1863-06-06,"seven_thirties","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.4524333765014,107,73.6694720261385
1863-06-06,"sixes_1881_coup","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.4524333765014,108.25,74.530096699341
1863-06-06,"sixes_1881_reg","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.4524333765014,104,71.6039728104524
1863-06-13,"aug_demand","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.42369072443207,,
1863-06-13,"fives_1874","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.42369072443207,99,69.537574629836
1863-06-13,"gold_high","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1,148.25,148.25
1863-06-13,"gold_low","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1,148,148
1863-06-13,"oneyr_new","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.42369072443207,98,68.8351748861003
1863-06-13,"oneyr_old","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.42369072443207,101.5,71.2935739891753
1863-06-13,"seven_thirties","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.42369072443207,106,74.454372835986
1863-06-13,"sixes_1881_coup","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.42369072443207,108.75,76.3859721312592
1863-06-13,"sixes_1881_reg","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.42369072443207,104.75,73.5763731563164
1863-06-20,"aug_demand","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.43492610130578,,
1863-06-20,"fives_1874","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.43492610130578,98.5,68.64465
1863-06-20,"gold_high","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1,143.75,143.75
1863-06-20,"gold_low","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1,142.25,142.25
1863-06-20,"oneyr_new","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.43492610130578,98.625,68.7317625
1863-06-20,"oneyr_old","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.43492610130578,101,70.3869
1863-06-20,"seven_thirties","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.43492610130578,106,73.8714
1863-06-20,"sixes_1881_coup","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.43492610130578,108.5,75.61365
1863-06-20,"sixes_1881_reg","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.43492610130578,103.75,72.303375
1863-06-27,"aug_demand","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.45116874047345,,
1863-06-27,"fives_1874","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.45116874047345,98,67.5317744013883
1863-06-27,"gold_high","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1,146.375,146.375
1863-06-27,"gold_low","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1,146.25,146.25
1863-06-27,"oneyr_new","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.45116874047345,97,66.8426746625986
1863-06-27,"oneyr_old","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.45116874047345,100.5,69.2545237483624
1863-06-27,"seven_thirties","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.45116874047345,104,71.6663728341263
1863-06-27,"sixes_1881_coup","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.45116874047345,107.5,74.0782219198902
1863-06-27,"sixes_1881_reg","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.45116874047345,102,70.288173356547
1863-07-11,"aug_demand","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.32310275087719,,
1863-07-11,"fives_1874","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.32310275087719,97.125,73.4069972536966
1863-07-11,"gold_high","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1,132.5,132.5
1863-07-11,"gold_low","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1,132.25,132.25
1863-07-11,"oneyr_new","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.32310275087719,98.75,74.6351709529219
1863-07-11,"oneyr_old","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.32310275087719,100.625,76.052294452028
1863-07-11,"seven_thirties","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.32310275087719,106,80.1147151494656
1863-07-11,"sixes_1881_coup","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.32310275087719,105,79.3589159499423
1863-07-11,"sixes_1881_reg","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.32310275087719,104.25,78.7920665502999
1863-07-18,"aug_demand","January 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27","",0,0,0,1.25250501002004,,
