"date","actual_maturity","yield_actual_low","yield_actual_high","yield_actual_mean","implied_maturity_low_5pct","implied_maturity_high_5pct","implied_maturity_mean_5pct","implied_maturity_low_4pct","implied_maturity_high_4pct","implied_maturity_mean_4pct","implied_maturity_low_6pct","implied_maturity_high_6pct","implied_maturity_mean_6pct"
1869-01-17,9.96164383561644,,,,,,,,,,,,
1869-01-18,9.95890410958904,0.0309701893102471,0.0307790050873288,0.030874597198788,1862-12-03,1862-11-19,1862-11-26,1861-05-22,1861-05-05,1861-05-14,1863-12-11,1863-11-29,1863-12-05
1869-01-19,9.95616438356164,0.0307056275081117,0.0304196860135711,0.0305626567608413,1862-12-31,1862-12-10,1862-12-20,1861-06-26,1861-05-31,1861-06-13,1864-01-03,1863-12-17,1863-12-25
1869-01-20,9.95342465753425,0.0305233087941942,0.0303328997674253,0.0304281042808097,1863-01-08,1862-12-25,1863-01-01,1861-07-06,1861-06-18,1861-06-27,1864-01-10,1863-12-29,1864-01-04
1869-01-21,9.95068493150685,0.0308044282743503,0.0306270790487567,0.0307157536615535,1862-12-19,1862-12-06,1862-12-12,1861-06-11,1861-05-25,1861-06-03,1863-12-25,1863-12-14,1863-12-19
1869-01-22,9.94794520547945,0.0308129120056294,0.0304448193261684,0.030628865665899,1863-01-03,1862-12-07,1862-12-20,1861-06-29,1861-05-26,1861-06-12,1864-01-06,1863-12-15,1863-12-26
1869-01-23,9.94520547945205,0.0311087086204845,0.0308214004111406,0.0309650545158126,1862-12-08,1862-11-17,1862-11-27,1861-05-27,1861-05-01,1861-05-14,1863-12-16,1863-11-28,1863-12-07
1869-01-24,9.94246575342466,,,,,,,,,,,,
1869-01-25,9.93972602739726,0.0314004013304462,0.0311258578534616,0.0312631295919539,1862-11-19,1862-10-30,1862-11-09,1861-05-03,1861-04-08,1861-04-21,1863-11-30,1863-11-14,1863-11-22
1869-01-26,9.93698630136986,0.031587963905886,0.0311344395622715,0.0313612017340787,1862-11-20,1862-10-18,1862-11-04,1861-05-04,1861-03-24,1861-04-14,1863-12-01,1863-11-04,1863-11-18
1869-01-27,9.93424657534247,0.0314177209119853,0.0311430260045115,0.0312803734582484,1862-11-21,1862-11-01,1862-11-11,1861-05-05,1861-04-10,1861-04-23,1863-12-02,1863-11-16,1863-11-24
1869-01-28,9.93150684931507,0.0314263878694783,0.0312339696874676,0.031330178778473,1862-11-16,1862-11-02,1862-11-09,1861-04-29,1861-04-11,1861-04-20,1863-11-28,1863-11-17,1863-11-23
1869-01-29,9.92876712328767,0.0314350596100604,0.0312425883325248,0.0313388239712926,1862-11-17,1862-11-03,1862-11-10,1861-04-30,1861-04-12,1861-04-21,1863-11-29,1863-11-18,1863-11-24
1869-01-30,9.92602739726027,0.0311688137710071,0.0310727679113299,0.0311207908411685,1862-12-01,1862-11-24,1862-11-27,1861-05-17,1861-05-08,1861-05-13,1863-12-11,1863-12-05,1863-12-08
1869-01-31,9.92328767123288,,,,,,,,,,,,
1869-02-01,9.92054794520548,0.0311860293544211,0.0307201190569136,0.0309530742056674,1862-12-30,1862-11-26,1862-12-13,1861-06-22,1861-05-10,1861-05-31,1864-01-05,1863-12-07,1863-12-21
1869-02-02,9.91780821917808,0.0308243785537232,0.0305373312080987,0.0306808548809109,1863-01-14,1862-12-24,1863-01-03,1861-07-10,1861-06-14,1861-06-27,1864-01-17,1863-12-31,1864-01-08
1869-02-03,9.91506849315068,0.030832895928289,0.030641387358195,0.0307371416432421,1863-01-08,1862-12-25,1863-01-01,1861-07-02,1861-06-15,1861-06-24,1864-01-12,1864-01-01,1864-01-07
1869-02-04,9.91232876712329,0.03074559179245,0.0303631945478804,0.0305543931701653,1863-01-29,1863-01-02,1863-01-16,1861-07-29,1861-06-25,1861-07-12,1864-01-31,1864-01-08,1864-01-19
1869-02-05,9.90958904109589,0.0304670790309804,0.0302898124955643,0.0303784457632723,1863-02-05,1863-01-24,1863-01-30,1861-08-07,1861-07-22,1861-07-30,1864-02-06,1864-01-26,1864-01-31
1869-02-06,9.90684931506849,0.0304755046612434,0.0302981891030023,0.0303868468821227,1863-02-06,1863-01-25,1863-01-31,1861-08-08,1861-07-23,1861-07-31,1864-02-07,1864-01-27,1864-02-01
1869-02-07,9.9041095890411,,,,,,,,,,,,
1869-02-08,9.9013698630137,0.0306837799804393,0.0303968007399644,0.0305402903602018,1863-02-02,1863-01-13,1863-01-23,1861-08-02,1861-07-07,1861-07-20,1864-02-04,1864-01-17,1864-01-26
1869-02-09,9.8986301369863,0.0305008095364119,0.0302279188256046,0.0303643641810082,1863-02-16,1863-01-28,1863-02-06,1861-08-19,1861-07-26,1861-08-07,1864-02-15,1864-01-30,1864-02-07
1869-02-10,9.8958904109589,0.0304136317481261,0.0301409233145648,0.0302772775313455,1863-02-24,1863-02-04,1863-02-14,1861-08-29,1861-08-04,1861-08-16,1864-02-22,1864-02-06,1864-02-14
1869-02-11,9.89315068493151,0.030613441975441,0.0303401417326104,0.0304767918540257,1863-02-11,1863-01-23,1863-02-01,1861-08-13,1861-07-19,1861-07-31,1864-02-12,1864-01-26,1864-02-03
1869-02-12,9.89041095890411,0.0306219221532735,0.0303485462040045,0.030485234178639,1863-02-12,1863-01-24,1863-02-02,1861-08-14,1861-07-20,1861-08-01,1864-02-13,1864-01-27,1864-02-04
1869-02-13,9.88767123287671,0.0305346148115977,0.0302614216450289,0.0303980182283133,1863-02-20,1863-02-01,1863-02-10,1861-08-23,1861-07-30,1861-08-11,1864-02-19,1864-02-03,1864-02-11
1869-02-14,9.88493150684931,,,,,,,,,,,,
1869-02-15,9.88219178082192,0.0305515455655825,0.0303737875787236,0.030462666572153,1863-02-15,1863-02-03,1863-02-09,1861-08-17,1861-08-01,1861-08-09,1864-02-16,1864-02-05,1864-02-10
1869-02-16,9.87945205479452,0.0304642367926321,0.0303822107033988,0.0304232237480156,1863-02-16,1863-02-10,1863-02-13,1861-08-18,1861-08-10,1861-08-14,1864-02-17,1864-02-12,1864-02-14
1869-02-17,9.87671232876712,0.0305684951054247,0.0302949988119027,0.0304317469586637,1863-02-24,1863-02-05,1863-02-14,1861-08-27,1861-08-03,1861-08-15,1864-02-23,1864-02-07,1864-02-15
1869-02-18,9.87397260273973,0.0303034047494199,0.0298264244442192,0.0300649145968196,1863-04-01,1863-02-25,1863-03-14,1861-10-10,1861-08-28,1861-09-19,1864-03-24,1864-02-24,1864-03-10
1869-02-19,9.87123287671233,0.029644484989828,0.0291704975737771,0.0294074912818026,1863-05-19,1863-04-15,1863-05-02,1861-12-10,1861-10-28,1861-11-19,1864-05-04,1864-04-05,1864-04-20
1869-02-20,9.86849315068493,0.0294628011122536,0.0290840378086192,0.0292734194604364,1863-05-27,1863-04-30,1863-05-14,1861-12-19,1861-11-15,1861-12-02,1864-05-10,1864-04-18,1864-04-29
1869-02-21,9.86575342465753,,,,,,,,,,,,
1869-02-22,9.86301369863014,,,,,,,,,,,,
1869-02-23,9.86027397260274,0.0290137324665603,0.0285423062760016,0.0287780193712809,1863-07-10,1863-06-06,1863-06-23,1862-02-11,1861-12-31,1862-01-21,1864-06-16,1864-05-19,1864-06-02
1869-02-24,9.85753424657534,0.0288329103113736,0.0283622282636293,0.0285975692875015,1863-07-25,1863-06-21,1863-07-08,1862-03-01,1862-01-18,1862-02-08,1864-06-29,1864-05-31,1864-06-15
1869-02-25,9.85479452054794,0.0291244659957316,0.0286523387560679,0.0288884023758997,1863-07-05,1863-06-01,1863-06-18,1862-02-05,1861-12-24,1862-01-15,1864-06-13,1864-05-15,1864-05-30
1869-02-26,9.85205479452055,0.0285661179886901,0.0280830952573596,0.0283246066230249,1863-08-17,1863-07-13,1863-07-30,1862-03-30,1862-02-14,1862-03-08,1864-07-18,1864-06-19,1864-07-04
1869-02-27,9.84931506849315,0.0280909069667497,0.0273172912489415,0.0277040991078457,1863-10-12,1863-08-18,1863-09-15,1862-06-08,1862-03-31,1862-05-05,1864-09-04,1864-07-19,1864-08-12
1869-02-28,9.84657534246575,,,,,,,,,,,,
1869-03-01,9.84383561643836,0.028294269177139,0.0274256041232724,0.0278599366502058,1863-10-08,1863-08-06,1863-09-06,1862-06-02,1862-03-16,1862-04-24,1864-08-31,1864-07-10,1864-08-05
1869-03-02,9.84109589041096,0.0285979288105038,0.0280206091534173,0.0283092689819605,1863-08-27,1863-07-17,1863-08-07,1862-04-11,1862-02-18,1862-03-16,1864-07-28,1864-06-23,1864-07-11
1869-03-03,9.83835616438356,0.0286058925890642,0.0279347134705182,0.0282703030297912,1863-09-04,1863-07-18,1863-08-11,1862-04-21,1862-02-19,1862-03-22,1864-08-04,1864-06-24,1864-07-15
1869-03-04,9.83561643835616,0.0282239287034117,0.0278354863671917,0.0280297075353017,1863-09-13,1863-08-16,1863-08-30,1862-05-01,1862-03-27,1862-04-14,1864-08-11,1864-07-19,1864-07-30
1869-03-05,9.83287671232877,0.0279502803211565,0.0274561704137414,0.0277032253674489,1863-10-12,1863-09-06,1863-09-24,1862-06-06,1862-04-23,1862-05-15,1864-09-04,1864-08-06,1864-08-20
1869-03-06,9.83013698630137,0.0278510022458802,0.0268791774502886,0.0273650898480844,1863-11-24,1863-09-15,1863-10-20,1862-07-29,1862-05-03,1862-06-16,1864-10-10,1864-08-13,1864-09-11
1869-03-07,9.82739726027397,,,,,,,,,,,,
1869-03-08,9.82465753424658,0.0282554110555627,0.0276793327966141,0.0279673719260885,1863-09-30,1863-08-20,1863-09-10,1862-05-22,1862-03-31,1862-04-26,1864-08-26,1864-07-23,1864-08-09
1869-03-09,9.82191780821918,0.0278743085239102,0.0273002607515774,0.0275872846377438,1863-10-29,1863-09-18,1863-10-08,1862-06-27,1862-05-06,1862-06-01,1864-09-19,1864-08-16,1864-09-02
1869-03-10,9.81917808219178,0.0282711785840536,0.0278820859537439,0.0280766322688987,1863-09-19,1863-08-22,1863-09-05,1862-05-07,1862-04-02,1862-04-20,1864-08-17,1864-07-25,1864-08-05
1869-03-11,9.81643835616438,0.0281849875929292,0.0277961449621691,0.0279905662775492,1863-09-27,1863-08-30,1863-09-13,1862-05-17,1862-04-12,1862-04-29,1864-08-24,1864-07-31,1864-08-12
1869-03-12,9.81369863013699,0.0278039049133032,0.0275098256881401,0.0276568653007217,1863-10-19,1863-09-28,1863-10-08,1862-06-13,1862-05-18,1862-05-31,1864-09-11,1864-08-25,1864-09-02
1869-03-13,9.81095890410959,0.0278116691983949,0.0276243774138274,0.0277180233061112,1863-10-12,1863-09-29,1863-10-05,1862-06-04,1862-05-19,1862-05-27,1864-09-06,1864-08-26,1864-08-31
1869-03-14,9.80821917808219,,,,,,,,,,,,
1869-03-15,9.80547945205479,0.028028375544183,0.0274394138138991,0.027733894679041,1863-10-28,1863-09-16,1863-10-07,1862-06-24,1862-05-03,1862-05-29,1864-09-20,1864-08-16,1864-09-02
1869-03-16,9.8027397260274,0.028130248205443,0.0278349880937541,0.0279826181495986,1863-10-02,1863-09-10,1863-09-21,1862-05-22,1862-04-25,1862-05-08,1864-08-29,1864-08-11,1864-08-20
1869-03-17,9.8,0.0282322646199232,0.0280440469870368,0.0281381558034799,1863-09-18,1863-09-05,1863-09-11,1862-05-05,1862-04-18,1862-04-26,1864-08-18,1864-08-06,1864-08-12
1869-03-18,9.7972602739726,0.027756735852533,0.0273689694615227,0.0275628526570278,1863-11-07,1863-10-10,1863-10-24,1862-07-06,1862-06-01,1862-06-18,1864-09-28,1864-09-05,1864-09-17
1869-03-19,9.79452054794521,0.0278583461257208,0.0271765769138767,0.0275174615197988,1863-11-22,1863-10-05,1863-10-29,1862-07-25,1862-05-25,1862-06-24,1864-10-11,1864-09-01,1864-09-21
1869-03-20,9.79178082191781,0.027678482238085,0.0273842850571923,0.0275313836476386,1863-11-09,1863-10-19,1863-10-30,1862-07-08,1862-06-11,1862-06-25,1864-09-30,1864-09-13,1864-09-22
1869-03-21,9.78904109589041,,,,,,,,,,,,
1869-03-22,9.78630136986301,0.0278817433929037,0.0275868408776366,0.0277342921352701,1863-10-29,1863-10-08,1863-10-18,1862-06-23,1862-05-28,1862-06-10,1864-09-21,1864-09-04,1864-09-12
1869-03-23,9.78356164383562,0.0277955999464179,0.0275945661201114,0.0276950830332646,1863-10-30,1863-10-15,1863-10-23,1862-06-24,1862-06-06,1862-06-15,1864-09-22,1864-09-10,1864-09-16
1869-03-24,9.78082191780822,0.027991427467288,0.0278033858287558,0.0278974066480218,1863-10-16,1863-10-03,1863-10-10,1862-06-07,1862-05-21,1862-05-30,1864-09-11,1864-08-31,1864-09-06
1869-03-25,9.77808219178082,0.0278111760741547,0.0276100295922997,0.0277106028332272,1863-11-01,1863-10-17,1863-10-25,1862-06-26,1862-06-08,1862-06-17,1864-09-24,1864-09-12,1864-09-18
1869-03-26,9.77534246575343,,,,,,,,,,,,
1869-03-27,9.77260273972603,0.0278267696688136,0.0276255104050793,0.0277261400369464,1863-11-03,1863-10-19,1863-10-27,1862-06-28,1862-06-10,1862-06-19,1864-09-26,1864-09-14,1864-09-20
1869-03-28,9.76986301369863,,,,,,,,,,,,
1869-03-29,9.76712328767123,0.0280306861313375,0.0277483577893172,0.0278895219603274,1863-10-28,1863-10-08,1863-10-18,1862-06-20,1862-05-26,1862-06-08,1864-09-22,1864-09-05,1864-09-13
1869-03-30,9.76438356164384,0.0281463400877191,0.0279443286754916,0.0280453343816053,1863-10-16,1863-10-01,1863-10-08,1862-06-05,1862-05-18,1862-05-27,1864-09-12,1864-08-31,1864-09-06
1869-03-31,9.76164383561644,0.0281542397060429,0.027858009376553,0.0280061245412979,1863-10-23,1863-10-02,1863-10-13,1862-06-14,1862-05-19,1862-06-01,1864-09-18,1864-09-01,1864-09-09
1869-04-01,9.75890410958904,0.0282566053001334,0.0279600189218001,0.0281083121109668,1863-10-18,1863-09-26,1863-10-07,1862-06-07,1862-05-11,1862-05-24,1864-09-14,1864-08-27,1864-09-05
1869-04-02,9.75616438356164,0.028453778164911,0.0280621724398254,0.0282579753023681,1863-10-12,1863-09-14,1863-09-28,1862-05-30,1862-04-25,1862-05-13,1864-09-09,1864-08-17,1864-08-28
1869-04-03,9.75342465753425,0.0280700550725332,0.0278814852271512,0.0279757701498421,1863-10-26,1863-10-13,1863-10-20,1862-06-17,1862-05-31,1862-06-09,1864-09-21,1864-09-10,1864-09-16
1869-04-04,9.75068493150685,,,,,,,,,,,,
1869-04-05,9.74794520547945,0.0282883721413927,0.0279914523326172,0.028139912237005,1863-10-22,1863-09-30,1863-10-11,1862-06-11,1862-05-15,1862-05-28,1864-09-18,1864-08-31,1864-09-09
1869-04-06,9.74520547945206,0.0283910066194729,0.0280937295637386,0.0282423680916057,1863-10-16,1863-09-25,1863-10-05,1862-06-03,1862-05-08,1862-05-21,1864-09-13,1864-08-26,1864-09-04
1869-04-07,9.74246575342466,0.0283989905920881,0.0282096614377477,0.0283043260149178,1863-10-09,1863-09-26,1863-10-02,1862-05-26,1862-05-09,1862-05-17,1864-09-08,1864-08-27,1864-09-02
1869-04-08,9.73972602739726,0.0287052875647083,0.0282175966449032,0.0284614421048058,1863-10-10,1863-09-06,1863-09-23,1862-05-27,1862-04-13,1862-05-05,1864-09-09,1864-08-11,1864-08-25
1869-04-09,9.73698630136986,0.0294768441718195,0.0286047577809399,0.0290408009763796,1863-09-14,1863-07-14,1863-08-14,1862-04-24,1862-02-05,1862-03-16,1864-08-18,1864-06-27,1864-07-23
1869-04-10,9.73424657534247,0.0298691273870919,0.0290071664806012,0.0294381469338465,1863-08-18,1863-06-18,1863-07-19,1862-03-21,1862-01-03,1862-02-11,1864-07-27,1864-06-06,1864-07-01
1869-04-11,9.73150684931507,,,,,,,,,,,,
1869-04-12,9.72876712328767,0.0297897648190661,0.0292145343002878,0.029502149559677,1863-08-07,1863-06-27,1863-07-17,1862-03-06,1862-01-14,1862-02-08,1864-07-17,1864-06-13,1864-06-30
1869-04-13,9.72602739726027,0.0292227637465696,0.0288409498808112,0.0290318568136904,1863-09-04,1863-08-08,1863-08-21,1862-04-10,1862-03-07,1862-03-24,1864-08-10,1864-07-18,1864-07-30
1869-04-14,9.72328767123288,0.0294224917292619,0.0288490763812003,0.0291357840552311,1863-09-05,1863-07-26,1863-08-15,1862-04-11,1862-02-19,1862-03-16,1864-08-11,1864-07-08,1864-07-25
1869-04-15,9.72054794520548,0.0291435961992469,0.028952581817173,0.02904808900821,1863-08-30,1863-08-16,1863-08-23,1862-04-03,1862-03-17,1862-03-26,1864-08-06,1864-07-26,1864-08-01
1869-04-16,9.71780821917808,0.0296310410934082,0.0290562341431001,0.0293436376182542,1863-08-24,1863-07-14,1863-08-04,1862-03-27,1862-02-04,1862-03-01,1864-08-02,1864-06-29,1864-07-16
1869-04-17,9.71506849315069,0.0297355384814804,0.0293515112939444,0.0295435248877123,1863-08-05,1863-07-09,1863-07-22,1862-03-02,1862-01-27,1862-02-13,1864-07-17,1864-06-24,1864-07-05
1869-04-18,9.71232876712329,,,,,,,,,,,,
1869-04-19,9.70958904109589,0.0300414458958808,0.0297523192594045,0.0298968825776426,1863-07-11,1863-06-20,1863-06-30,1862-01-29,1862-01-04,1862-01-17,1864-06-26,1864-06-09,1864-06-18
1869-04-20,9.70684931506849,0.0306307886166551,0.0300499249943555,0.0303403568055053,1863-06-21,1863-05-11,1863-06-01,1862-01-05,1861-11-14,1861-12-10,1864-06-10,1864-05-07,1864-05-24
1869-04-21,9.7041095890411,0.0306394364959935,0.0303485131837848,0.0304939748398892,1863-06-02,1863-05-12,1863-05-22,1861-12-11,1861-11-15,1861-11-28,1864-05-25,1864-05-08,1864-05-16
1869-04-22,9.7013698630137,0.0307452739373646,0.0301635355601102,0.0304544047487373,1863-06-16,1863-05-06,1863-05-27,1861-12-29,1861-11-08,1861-12-04,1864-06-06,1864-05-03,1864-05-20
1869-04-23,9.6986301369863,0.0299788162729767,0.0295934192617645,0.0297861177673706,1863-07-28,1863-07-01,1863-07-15,1862-02-19,1862-01-16,1862-02-02,1864-07-11,1864-06-19,1864-06-30
1869-04-24,9.6958904109589,0.0297943541834782,0.0296017813468908,0.0296980677651845,1863-07-29,1863-07-16,1863-07-22,1862-02-20,1862-02-03,1862-02-12,1864-07-12,1864-07-01,1864-07-07
1869-04-25,9.69315068493151,,,,,,,,,,,,
1869-04-26,9.69041095890411,0.0299076773741883,0.0297148155946618,0.029811246484425,1863-07-24,1863-07-11,1863-07-18,1862-02-14,1862-01-28,1862-02-05,1864-07-09,1864-06-27,1864-07-03
1869-04-27,9.68767123287671,0.0302061876183117,0.0298196321989054,0.0300129099086086,1863-07-19,1863-06-21,1863-07-05,1862-02-06,1862-01-03,1862-01-20,1864-07-04,1864-06-11,1864-06-23
1869-04-28,9.68493150684932,0.0302147325087271,0.0298280677384242,0.0300214001235757,1863-07-20,1863-06-22,1863-07-06,1862-02-07,1862-01-04,1862-01-21,1864-07-05,1864-06-12,1864-06-24
1869-04-29,9.68219178082192,0.0305143163611798,0.0299330658948794,0.0302236911280297,1863-07-14,1863-06-03,1863-06-23,1862-01-31,1861-12-11,1862-01-05,1864-06-30,1864-05-27,1864-06-13
1869-04-30,9.67945205479452,0.0298449531433143,0.0302318368011181,0.0300383949722162,1863-06-24,1863-07-22,1863-07-08,1862-01-06,1862-02-09,1862-01-23,1864-06-14,1864-07-07,1864-06-26
1869-05-01,9.67671232876712,0.0310187575867656,0.0307261846174431,0.0308724711021043,1863-05-22,1863-05-01,1863-05-12,1861-11-25,1861-10-31,1861-11-12,1864-05-18,1864-05-01,1864-05-09
1869-05-02,9.67397260273973,,,,,,,,,,,,
1869-05-03,9.67123287671233,0.0318913989072941,0.0310363319536703,0.0314638654304823,1863-05-03,1863-03-04,1863-04-03,1861-11-02,1861-08-18,1861-09-25,1864-05-03,1864-03-13,1864-04-07
1869-05-04,9.66849315068493,0.031999040037506,0.0316192265130286,0.0318091332752673,1863-03-25,1863-02-26,1863-03-11,1861-09-13,1861-08-10,1861-08-27,1864-03-31,1864-03-08,1864-03-20
1869-05-05,9.66575342465753,0.0317124953209865,0.0314317406035452,0.0315721179622659,1863-04-09,1863-03-20,1863-03-30,1861-10-01,1861-09-06,1861-09-19,1864-04-12,1864-03-27,1864-04-04
1869-05-06,9.66301369863014,0.0321018259475673,0.031721486672084,0.0319116563098255,1863-03-21,1863-02-22,1863-03-07,1861-09-07,1861-08-05,1861-08-22,1864-03-28,1864-03-05,1864-03-17
1869-05-07,9.66027397260274,0.0332464604548103,0.0322097933785194,0.0327281269166648,1863-02-16,1862-12-05,1863-01-11,1861-07-28,1861-04-28,1861-06-13,1864-03-01,1863-12-31,1864-01-30
1869-05-08,9.65753424657534,0.0341016391256806,0.033070466129415,0.0335860526275478,1862-12-19,1862-10-07,1862-11-13,1861-05-15,1861-02-13,1861-03-31,1864-01-12,1863-11-12,1863-12-12
1869-05-09,9.65479452054795,,,,,,,,,,,,
1869-05-10,9.65205479452055,0.0332747713777068,0.0326197630688223,0.0329472672232646,1863-01-23,1862-12-08,1862-12-31,1861-06-28,1861-05-01,1861-05-30,1864-02-10,1864-01-03,1864-01-22
1869-05-11,9.64931506849315,0.0339435819772532,0.0331842479890487,0.0335639149831509,1862-12-16,1862-10-24,1862-11-19,1861-05-11,1861-03-05,1861-04-07,1864-01-10,1863-11-26,1863-12-18
1869-05-12,9.64657534246575,0.0338525848728017,0.0335799176004883,0.033716251236645,1862-11-20,1862-11-01,1862-11-10,1861-04-08,1861-03-15,1861-03-27,1863-12-19,1863-12-03,1863-12-11
1869-05-13,9.64383561643836,0.0338622020844133,0.0333031305578583,0.0335826663211357,1862-12-11,1862-11-02,1862-11-21,1861-05-04,1861-03-16,1861-04-09,1864-01-06,1863-12-04,1863-12-20
1869-05-14,9.64109589041096,0.0340589069396051,0.0337855928197211,0.033922249879663,1862-11-09,1862-10-20,1862-10-30,1861-03-24,1861-02-28,1861-03-12,1863-12-10,1863-11-24,1863-12-02
1869-05-15,9.63835616438356,0.0348205233844246,0.0342560617642262,0.0345382925743255,1862-10-08,1862-08-30,1862-09-18,1861-02-13,1860-12-25,1861-01-19,1863-11-14,1863-10-12,1863-10-28
1869-05-16,9.63561643835616,,,,,,,,,,,,
1869-05-17,9.63287671232877,0.0364058300271139,0.0355835592010681,0.035994694614091,1862-07-10,1862-05-13,1862-06-11,1860-10-23,1860-08-11,1860-09-17,1863-08-31,1863-07-14,1863-08-07
1869-05-18,9.63013698630137,0.0367706935360037,0.0359600673835478,0.0363653804597758,1862-06-16,1862-04-20,1862-05-18,1860-09-22,1860-07-12,1860-08-17,1863-08-11,1863-06-24,1863-07-18
1869-05-19,9.62739726027397,0.037419538796134,0.0362349758982877,0.0368272573472108,1862-05-29,1862-03-07,1862-04-17,1860-08-30,1860-05-18,1860-07-09,1863-07-27,1863-05-19,1863-06-23
1869-05-20,9.62465753424657,0.0385082785495412,0.0376090968167598,0.0380586876831504,1862-02-23,1861-12-22,1862-01-22,1860-05-03,1860-02-15,1860-03-25,1863-05-09,1863-03-18,1863-04-13
1869-05-21,9.62191780821918,0.0372621987185826,0.0361672605603189,0.0367147296394508,1862-06-06,1862-03-21,1862-04-29,1860-09-09,1860-06-05,1860-07-23,1863-08-04,1863-05-31,1863-07-02
1869-05-22,9.61917808219178,0.0362659371422908,0.0353563268889413,0.0358111320156161,1862-08-04,1862-06-01,1862-07-03,1860-11-21,1860-09-02,1860-10-12,1863-09-22,1863-07-30,1863-08-26
1869-05-23,9.61643835616438,,,,,,,,,,,,
1869-05-24,9.61369863013699,0.0368335673351533,0.0361098308404517,0.0364716990878025,1862-06-15,1862-04-26,1862-05-21,1860-09-20,1860-07-18,1860-08-19,1863-08-12,1863-06-30,1863-07-22
1869-05-25,9.61095890410959,0.0359289004077173,0.0355621468008604,0.0357455236042889,1862-07-25,1862-06-30,1862-07-13,1860-11-09,1860-10-08,1860-10-24,1863-09-14,1863-08-24,1863-09-04
1869-05-26,9.60821917808219,0.035674877145981,0.0344649136045169,0.035069895375249,1862-10-12,1862-07-19,1862-08-31,1861-02-15,1860-11-01,1860-12-24,1863-11-19,1863-09-09,1863-10-15
1869-05-27,9.60547945205479,0.0346633834347738,0.0341851949573503,0.0344242891960621,1862-11-02,1862-09-30,1862-10-17,1861-03-13,1861-01-30,1861-02-20,1863-12-07,1863-11-09,1863-11-23
1869-05-28,9.6027397260274,0.0348477556296331,0.034484579746374,0.0346661676880036,1862-10-14,1862-09-19,1862-10-01,1861-02-17,1861-01-16,1861-02-01,1863-11-21,1863-10-31,1863-11-10
1869-05-29,9.6,0.0352368602674835,0.0347703980643546,0.0350036291659191,1862-09-26,1862-08-24,1862-09-09,1861-01-25,1860-12-15,1861-01-04,1863-11-06,1863-10-10,1863-10-23
1869-05-30,9.5972602739726,,,,,,,,,,,,
1869-05-31,9.5945205479452,0.0343256076293615,0.0338485992155964,0.034087103422479,1862-12-03,1862-10-30,1862-11-16,1861-04-19,1861-03-08,1861-03-29,1864-01-02,1863-12-05,1863-12-19
1869-06-01,9.59178082191781,0.0345239794376009,0.033858267481582,0.0341911234595914,1862-12-04,1862-10-18,1862-11-10,1861-04-20,1861-02-21,1861-03-22,1864-01-03,1863-11-25,1863-12-14
1869-06-02,9.58904109589041,0.0348101356621425,0.033867941272291,0.0343390384672167,1862-12-05,1862-09-30,1862-11-02,1861-04-21,1861-01-29,1861-03-11,1864-01-04,1863-11-10,1863-12-07
1869-06-03,9.58630136986301,0.0339787085260356,0.0336037318348738,0.0337912201804547,1862-12-25,1862-11-29,1862-12-12,1861-05-16,1861-04-13,1861-04-30,1864-01-21,1863-12-30,1864-01-10
1869-06-04,9.58356164383562,0.0339884222791877,0.0334119272205344,0.0337001747498611,1863-01-09,1862-11-30,1862-12-20,1861-06-04,1861-04-14,1861-05-09,1864-02-03,1863-12-31,1864-01-17
1869-06-05,9.58082191780822,0.0342731751559823,0.033896995840154,0.0340850854980682,1862-12-08,1862-11-11,1862-11-25,1861-04-24,1861-03-22,1861-04-08,1864-01-07,1863-12-16,1863-12-27
1869-06-06,9.57808219178082,,,,,,,,,,,,
1869-06-07,9.57534246575342,0.0343943570580898,0.0340175968905861,0.0342059769743379,1862-12-03,1862-11-06,1862-11-20,1861-04-17,1861-03-15,1861-04-01,1864-01-03,1863-12-12,1863-12-23
1869-06-08,9.57260273972603,0.0344042008923938,0.0339261003013791,0.0341651505968865,1862-12-11,1862-11-07,1862-11-24,1861-04-27,1861-03-16,1861-04-06,1864-01-10,1863-12-13,1863-12-27
1869-06-09,9.56986301369863,0.0346030495307875,0.0343124229946952,0.0344577362627413,1862-11-15,1862-10-26,1862-11-05,1861-03-26,1861-03-01,1861-03-13,1863-12-20,1863-12-03,1863-12-11
1869-06-10,9.56712328767123,0.0347003295939724,0.0340468216301828,0.0343735756120776,1862-12-06,1862-10-21,1862-11-13,1861-04-20,1861-02-22,1861-03-23,1864-01-06,1863-11-29,1863-12-18
1869-06-11,9.56438356164383,0.034899878206101,0.0343320806417847,0.0346159794239428,1862-11-17,1862-10-09,1862-10-29,1861-03-28,1861-02-07,1861-03-03,1863-12-22,1863-11-19,1863-12-05
1869-06-12,9.56164383561644,0.0348222986596897,0.0345308954975781,0.0346765970786338,1862-11-05,1862-10-16,1862-10-26,1861-03-13,1861-02-15,1861-02-28,1863-12-12,1863-11-25,1863-12-03
1869-06-13,9.55890410958904,,,,,,,,,,,,
1869-06-14,9.55616438356164,0.034929895303182,0.0345506953229781,0.03474029531308,1862-11-07,1862-10-12,1862-10-25,1861-03-15,1861-02-10,1861-02-26,1863-12-14,1863-11-22,1863-12-03
1869-06-15,9.55342465753425,0.0343714635848782,0.0336183021404248,0.0339948828626515,1863-01-13,1862-11-21,1862-12-18,1861-06-06,1861-04-01,1861-05-04,1864-02-08,1863-12-26,1864-01-17
